idx,type,first,second,third,fourth,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
2586,INTP,I,N,T,P,0.05818940535527994,0.011127854410571462,0.014721224063985162,0.023414860322244116,0.08647270198214907,0.013677987712994088,0.014373478613654804,0.037092848035238206,0.043700011591515014,0.00197055755187203,0.007418569607047641,0.03002202387852092,0.025501333024226268,0.049379853946910864,0.06027587805726208,0.012750666512113134,0.0006954909006607164,0.037092848035238206,0.0418453691897531,0.06676712646342876,0.022255708821142924,0.008345890807928595,0.012287005911672656,0.001159151501101194,0.021907963370812564,0.0008114060507708358
2587,INFP,I,N,F,P,0.05137085137085137,0.011976911976911976,0.01471861471861472,0.0227994227994228,0.08066378066378066,0.011255411255411256,0.015873015873015872,0.03448773448773449,0.048773448773448774,0.0012987012987012987,0.011255411255411256,0.03015873015873016,0.019913419913419914,0.04285714285714286,0.06046176046176046,0.011832611832611833,0.001443001443001443,0.03477633477633477,0.047474747474747475,0.06046176046176046,0.023953823953823953,0.006926406926406926,0.017027417027417027,0.00101010101010101,0.017027417027417027,0.0005772005772005772
2588,ESFJ,E,S,F,J,0.05829995549621718,0.010903426791277258,0.015131286159323543,0.024699599465954607,0.0787716955941255,0.013796172674677348,0.014463729417000444,0.03337783711615487,0.043836226079216736,0.0017801513128615932,0.010013351134846462,0.02403204272363151,0.022474410324877615,0.04672897196261682,0.053627058299955496,0.012016021361815754,0.00022251891410769915,0.03649310191366266,0.03693813974187806,0.053627058299955496,0.019581664441477527,0.00801068090787717,0.01824655095683133,0.0011125945705384957,0.01579884290164664,0.0011125945705384957
2589,INFJ,I,N,F,J,0.055907650520597554,0.009959257582616569,0.013128112267994568,0.024219103666817565,0.07197827071072883,0.012675418741511997,0.014712539610683566,0.03485740153915799,0.03802625622453599,0.002716161158895428,0.01244907197827071,0.02648257129923042,0.019465821638750568,0.046627433227704844,0.058850158442734266,0.010185604345857854,0.000679040289723857,0.03123585332729742,0.04164780443639656,0.054549569941149845,0.02195563603440471,0.008148483476686284,0.010638297872340425,0.00022634676324128565,0.027161611588954276,0.003847894975101856
2590,INTJ,I,N,T,J,0.054554155367682246,0.010208964747168607,0.017387143085021536,0.025681926942096027,0.08821183601850374,0.01579199234327644,0.017865688307545063,0.03349816557664699,0.05646833625777636,0.002392726112617642,0.009570904450470569,0.036369436911788164,0.021694050087733292,0.05423512521933323,0.06284893922475673,0.011804115488913702,0.000319030148349019,0.035252831392566596,0.04737597702982932,0.06747487637581752,0.023927261126176425,0.007497208486201946,0.014356356675705855,0.001276120593396076,0.022651140532780348,0.0
2591,INFP,I,N,F,P,0.06089620834929146,0.011106855610877058,0.014426145793438018,0.02770330652368186,0.08221626452189455,0.015575130856632197,0.016979445933869526,0.036384527001148984,0.04595940252776714,0.0017873100983020554,0.008936550491510277,0.035235541937954806,0.021830716200689392,0.04442742244350823,0.0596195582790757,0.015064470828545895,0.0005106600280863015,0.036767522022213714,0.045704072513723985,0.06932209881271544,0.02272437124984042,0.008808885484488702,0.015702795863653772,0.0012766500702157538,0.02246904123579727,0.0007659900421294523
2592,INTP,I,N,T,P,0.053154409201812476,0.012722202858138723,0.022133147438131752,0.018821889159986057,0.07406761937957476,0.014464970372952248,0.016556291390728478,0.03136981526664343,0.04234925060996863,0.002265597769257581,0.009410944579993029,0.030846985012199374,0.01899616591146741,0.0475775531544092,0.060299756012547924,0.016904844893691182,0.0005228302544440571,0.030498431509236666,0.03851516207737888,0.07511327988846288,0.025270128964796097,0.01028232833739979,0.021436040432206344,0.0033112582781456954,0.0146392471244336,0.000871383757406762
2593,INFJ,I,N,F,J,0.059995112414467255,0.012341153470185728,0.01735092864125122,0.024437927663734114,0.08870967741935484,0.014296187683284457,0.016006842619745845,0.03971163245356794,0.04679863147605083,0.0015884652981427176,0.009286412512218964,0.030303030303030304,0.0228494623655914,0.05449657869012708,0.05217497556207234,0.011241446725317693,0.00024437927663734115,0.033113391984359725,0.03751221896383187,0.06366080156402737,0.024315738025415444,0.009652981427174976,0.016617790811339198,0.0015884652981427176,0.022605083088954057,0.0004887585532746823
2594,ENTP,E,N,T,P,0.051350867775988546,0.01055645016997674,0.013061370549293254,0.02433351225621757,0.07747360887457506,0.01789228842368939,0.01377706208624083,0.030953658972982644,0.049024870280908926,0.0012524601896582574,0.008409375559134014,0.0293433530148506,0.022723206298085524,0.050098407586330294,0.052603327965646804,0.014313830738951512,0.0014313830738951511,0.03310073358382537,0.04634102701735552,0.06620146716765074,0.024154589371980676,0.0050098407586330294,0.011272141706924315,0.0014313830738951511,0.0205761316872428,0.0001789228842368939
2595,INFP,I,N,F,P,0.05806281340723146,0.00844550013196094,0.019662179994721564,0.024676695698073372,0.0844550013196094,0.015439429928741092,0.018078648719978885,0.03510160992346265,0.04816574294008973,0.001583531274742676,0.006466086038532594,0.031406703615729746,0.02441277381894959,0.0510688836104513,0.05779889152810768,0.01583531274742676,0.0002639218791237794,0.039456320929005015,0.04513064133016627,0.06400105568751649,0.023093164423330693,0.008973343890208499,0.013987859593560307,0.0006598046978094484,0.019134336236474005,0.0002639218791237794
2596,INTP,I,N,T,P,0.042258932001536686,0.01114099116404149,0.01920860545524395,0.01920860545524395,0.07856319631194775,0.014022281982328083,0.016135228582404917,0.03860929696504034,0.041874759892431807,0.0021129466000768342,0.009028044563964657,0.03034959661928544,0.021321552055320783,0.041298501728774493,0.06242796772954284,0.014022281982328083,0.0001920860545524395,0.03668843641951594,0.040722243565117174,0.06569343065693431,0.027852477910103726,0.009412216673069535,0.023626584709950056,0.003073376872839032,0.0228582404917403,0.001152516327314637
2597,INFJ,I,N,F,J,0.0553885787891799,0.0098754830399313,0.0173178760555317,0.023901531415485903,0.0850150279089738,0.014741663088593102,0.014169171318162302,0.0402175468727637,0.044797481036210104,0.0021468441391155,0.0098754830399313,0.029197080291970802,0.0208959496207242,0.04608558751967941,0.05710605410047231,0.0101617289251467,0.00042936882782310007,0.0317732932589094,0.046228710462287104,0.06884213539430371,0.023901531415485903,0.009732360097323601,0.017460998998139403,0.0011449835408616,0.0221840561041935,0.0001431229426077
2598,INFJ,I,N,F,J,0.05234007200221545,0.010800332317917475,0.015785101080033233,0.02326225422320687,0.0642481307117142,0.014400443090556632,0.02021600664635835,0.0376626973137635,0.04237053447798394,0.003877042370534478,0.009415674328440876,0.026031570202160067,0.023816117418997508,0.033231791747438386,0.05234007200221545,0.02104680144004431,0.0013846579894765993,0.029077817779008586,0.045970645250623096,0.06646358349487677,0.026031570202160067,0.005815563555801717,0.01855441705898643,0.001938521185267239,0.015508169482137912,0.0011077263915812794
2599,INFJ,I,N,F,J,0.056741991556990314,0.011050409734293519,0.0171343431835113,0.021976657561460142,0.07859448721132356,0.015147752669481004,0.018003476533399555,0.035510305438291534,0.04482244847280854,0.0023590762354109758,0.009436304941643903,0.031040476781723367,0.022845790911348397,0.04978892475788428,0.057114477278371,0.014526943133846535,0.00024832381425378696,0.036131114973926,0.0455674199155699,0.07077228706232928,0.026322324310901417,0.005835609634963993,0.013781971691085176,0.0012416190712689348,0.020983362304444995,0.0009932952570151478
2600,INTJ,I,N,T,J,0.053314121037463975,0.010686839577329492,0.018852065321805955,0.021733909702209415,0.09510086455331412,0.012007684918347743,0.011767531219980788,0.030019212295869357,0.0483909702209414,0.001080691642651297,0.005883765609990394,0.029178674351585013,0.02005283381364073,0.04646974063400577,0.05403458213256484,0.017411143131604228,0.00024015369836695484,0.03854466858789626,0.039865513928914506,0.06820365033621517,0.019332372718539867,0.006123919308357349,0.013688760806916427,0.0030019212295869357,0.0234149855907781,0.0009606147934678194
2601,INTP,I,N,T,P,0.04985835694050991,0.01076487252124646,0.0169971671388102,0.02152974504249292,0.08626062322946175,0.014872521246458924,0.019688385269121814,0.03725212464589235,0.049008498583569406,0.00141643059490085,0.0072237960339943345,0.031444759206798865,0.0169971671388102,0.05311614730878187,0.06232294617563739,0.013456090651558074,0.0005665722379603399,0.03767705382436261,0.039093484419263455,0.07337110481586402,0.025495750708215296,0.007082152974504249,0.01671388101983003,0.0008498583569405099,0.018696883852691217,0.0005665722379603399
2602,ISFP,I,S,F,P,0.055280819498410454,0.01130342635111268,0.013069586718474038,0.02472624514305899,0.07965383256799717,0.014482515012363122,0.01377605086541858,0.03514659131049099,0.042387848816672555,0.001412928293889085,0.008300953726598375,0.03444012716354645,0.018368067820558106,0.047333097845284354,0.047156481808548215,0.007417873542917697,0.0005298481102084069,0.03691275167785235,0.04839279406570116,0.05987283645354998,0.017131755563405158,0.0035323207347227126,0.013069586718474038,0.001942776404097492,0.02101730837160014,0.0007064641469445425
2603,INFP,I,N,F,P,0.057329552459622735,0.013931697694488966,0.018000246578720257,0.02502774010602885,0.09098754777462705,0.013561829614104303,0.015164591295771175,0.0371100973985945,0.04586364196769819,0.0019726297620515348,0.007027493527308594,0.03267168043397855,0.015041301935642954,0.04327456540500555,0.05671310565898163,0.012575514733078535,0.0007397361607693256,0.042411539884108,0.040685488842312906,0.0665762544692393,0.02527431882628529,0.009739859450129455,0.017753667858463815,0.0012328936012822094,0.020342744421156453,0.0008630255208975466
2604,INFJ,I,N,F,J,0.0553531673750253,0.01153612629022465,0.01568508399109492,0.024691358024691357,0.08530661809350334,0.011738514470754908,0.019226877150374418,0.0351143493219996,0.05120420967415503,0.002226269985832827,0.008500303582270795,0.03410240841934831,0.019328071240639545,0.0539364501113135,0.05929973689536531,0.011030155838899009,0.0010119409026512851,0.03481076705120421,0.04695405788301963,0.07589556769884638,0.02529852256628213,0.008095527221210281,0.01366120218579235,0.0006071645415907711,0.022667476219388787,0.0006071645415907711
2605,INTP,I,N,T,P,0.061461794019933555,0.01362126245847176,0.014617940199335547,0.022757475083056478,0.08056478405315615,0.012790697674418604,0.022259136212624583,0.0345514950166113,0.05946843853820598,0.00132890365448505,0.008471760797342192,0.03421926910299003,0.01760797342192691,0.05431893687707641,0.06362126245847176,0.011295681063122924,0.0003322259136212625,0.03388704318936877,0.045182724252491695,0.07142857142857142,0.026578073089700997,0.009136212624584718,0.013455149501661129,0.002325581395348837,0.019435215946843856,0.0
2606,INFP,I,N,F,P,0.057369402985074626,0.013526119402985074,0.01655783582089552,0.024953358208955223,0.09165111940298508,0.014458955223880597,0.014458955223880597,0.033582089552238806,0.04337686567164179,0.0013992537313432835,0.007695895522388059,0.03521455223880597,0.016091417910447763,0.04640858208955224,0.05713619402985075,0.014225746268656716,0.0004664179104477612,0.044542910447761194,0.037080223880597014,0.0625,0.024253731343283583,0.01166044776119403,0.010027985074626865,0.0011660447761194029,0.02308768656716418,0.0006996268656716418
2607,INFP,I,N,F,P,0.05734190782422294,0.01004823151125402,0.01969453376205788,0.02679528403001072,0.08440514469453377,0.013933547695605574,0.016211146838156484,0.03563772775991426,0.04421221864951769,0.0012057877813504824,0.008842443729903537,0.0317524115755627,0.025455519828510183,0.04555198285101822,0.05667202572347267,0.011387995712754555,0.0001339764201500536,0.03429796355841372,0.04407824222936763,0.06578242229367631,0.019560557341907824,0.008842443729903537,0.01567524115755627,0.002545551982851018,0.020364415862808145,0.0005359056806002144
2608,INFJ,I,N,F,J,0.05275347400926402,0.012480699948533196,0.016212043232115284,0.026119402985074626,0.08878023674729799,0.013381369016984045,0.017756047349459597,0.035512094698919194,0.04503345342254246,0.0012866700977869274,0.008106021616057642,0.03268142048378796,0.02200205867215646,0.04773546062789501,0.056484817292846115,0.012609366958311889,0.0002573340195573855,0.034225424601132266,0.047606793618116316,0.06266083376222337,0.02341739577972208,0.009135357694287185,0.013767370046320124,0.0009006690684508493,0.020458054554812147,0.001544004117344313
2609,INFJ,I,N,F,J,0.05473298951921477,0.01031442355681251,0.016968890367659292,0.022126102146065547,0.08101813342205956,0.012643486940608883,0.011478955248710697,0.03776409915155548,0.04591582099484279,0.0018299783729828648,0.01014806188654134,0.026118782232573617,0.018798868740642155,0.047080352686740976,0.05756113791382465,0.01014806188654134,0.0006654466810846781,0.0349359507569456,0.04142405589752121,0.0655464980868408,0.026617867243387123,0.00698719015138912,0.0136416569622359,0.0013308933621693562,0.019963400432540343,0.0011645316918981866
2610,ENTP,E,N,T,P,0.05378044922492882,0.011283349151112516,0.014868712432774439,0.025624802277760202,0.08488874828640726,0.013814193820520931,0.017926816408309607,0.0418643889064642,0.04660972266160498,0.0012654223347042075,0.009807023093957609,0.03237372139618264,0.01877043129811241,0.053885901086154174,0.062427501845407574,0.013286934514394179,0.00021090372245070126,0.03321733628598545,0.04291890751871771,0.07318359169039333,0.024253928081830644,0.007381630285774544,0.01529051987767584,0.000843614889802805,0.019930401771591267,0.00021090372245070126
2611,INFJ,I,N,F,J,0.052836484983314794,0.012791991101223582,0.01793659621802002,0.0207174638487208,0.08968298109010012,0.014738598442714126,0.014738598442714126,0.035038932146829814,0.04866518353726362,0.0004171301446051168,0.00653503893214683,0.03420467185761958,0.020022246941045607,0.05506117908787542,0.05728587319243604,0.010706340378197997,0.0006952169076751947,0.030450500556173526,0.04685761957730812,0.07021690767519466,0.02502780867630701,0.008481646273637376,0.015155728587319244,0.001946607341490545,0.024193548387096774,0.0009733036707452725
2612,INTP,I,N,T,P,0.04901531728665208,0.015536105032822756,0.02450765864332604,0.020787746170678335,0.07592997811816192,0.010065645514223195,0.012035010940919038,0.036542669584245076,0.045951859956236324,0.0015317286652078775,0.008315098468271335,0.02516411378555799,0.023413566739606127,0.038074398249452954,0.05711159737417943,0.013785557986870898,0.00087527352297593,0.03326039387308534,0.038074398249452954,0.07133479212253829,0.026914660831509847,0.011159737417943107,0.028446389496717725,0.002188183807439825,0.018599562363238512,0.0019693654266958426
